FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,CancellationCode,DepDelay,ArrDelay,CRSElapsedTime
2024-01-19,WN,N705WN,1051,BNA,MDW,0905,0906,1025,1026,0,,1,1,80
2024-01-19,WN,N705WN,1052,MDW,MCI,1055,1057,1220,1222,0,,2,2,85
2024-01-19,WN,N705WN,1053,MCI,MDW,1250,1250,1415,1415,0,,0,0,85
2024-01-19,WN,N705WN,1054,MDW,DAL,1445,,1635,,1,C,,,110
2024-01-19,WN,N705WN,1055,DAL,MDW,1705,1705,1855,1855,0,,0,0,110
2024-01-19,WN,N706WN,1060,MDW,STL,0530,0556,0635,0701,0,,26,26,65
2024-01-19,WN,N706WN,1061,STL,MDW,0705,0705,0810,0810,0,,0,0,65
2024-01-19,WN,N706WN,1062,MDW,STL,0840,0840,0945,0945,0,,0,0,65
2024-01-19,WN,N706WN,1063,STL,MDW,1015,1015,1120,1120,0,,0,0,65
2024-01-19,WN,N706WN,1064,MDW,DEN,1150,1159,1410,1419,0,,9,9,140
2024-01-19,WN,N706WN,1065,DEN,MDW,1440,1440,1700,1700,0,,0,0,140
2024-01-19,WN,N707WN,1070,MDW,DEN,0615,0645,0835,0905,0,,30,30,140
2024-01-19,WN,N707WN,1071,DEN,MDW,0905,0908,1125,1128,0,,3,3,140
2024-01-19,WN,N707WN,1072,MDW,DAL,1155,1155,1345,1345,0,,0,0,110
2024-01-19,WN,N707WN,1073,DAL,MDW,1415,1443,1605,1633,0,,28,28,110
2024-01-19,WN,N707WN,1074,MDW,STL,1635,1647,1740,1752,0,,12,12,65
2024-01-19,WN,N707WN,1075,STL,MDW,1810,1832,1915,1937,0,,22,22,65
2024-01-19,WN,N708WN,1080,MDW,MCI,0615,0619,0740,0744,0,,4,4,85
2024-01-19,WN,N708WN,1081,MCI,MDW,0810,0906,0935,1031,0,,56,56,85
2024-01-19,WN,N708WN,1082,MDW,LAS,1005,1020,1330,1345,0,,15,15,205
2024-01-19,WN,N708WN,1083,LAS,MDW,1400,1400,1725,1725,0,,0,0,205
2024-01-19,WN,N708WN,1084,MDW,DEN,1755,1835,2015,2055,0,,40,40,140
2024-01-19,WN,N708WN,1085,DEN,MDW,2045,2103,2305,2323,0,,18,18,140
2024-01-19,WN,N709WN,1090,MDW,MCI,0715,0722,0840,0847,0,,7,7,85
2024-01-19,WN,N709WN,1091,MCI,MDW,0910,0951,1035,1116,0,,41,41,85
2024-01-19,WN,N709WN,1092,MDW,PHX,1105,1123,1420,1438,0,,18,18,195
2024-01-19,WN,N709WN,1093,PHX,MDW,1450,1527,1805,1842,0,,37,37,195
2024-01-19,WN,N709WN,1094,MDW,DEN,1835,1835,2055,2055,0,,0,0,140
2024-01-19,WN,N709WN,1095,DEN,MDW,2125,2125,2345,2345,0,,0,0,140
2024-01-19,WN,N710WN,1100,MDW,STL,0715,0718,0820,0823,0,,3,3,65
2024-01-19,WN,N710WN,1101,STL,MDW,0850,0900,0955,1005,0,,10,10,65
2024-01-19,WN,N710WN,1102,MDW,LAS,1025,1033,1350,1358,0,,8,8,205
2024-01-19,WN,N710WN,1103,LAS,MDW,1420,1420,1745,1745,0,,0,0,205
2024-01-19,WN,N710WN,1104,MDW,DEN,1815,1818,2035,2038,0,,3,3,140
2024-01-19,WN,N710WN,1105,DEN,MDW,2105,2120,2325,2340,0,,15,15,140
2024-01-19,WN,N711WN,1110,MDW,MCI,0715,0753,0840,0918,0,,38,38,85
2024-01-19,WN,N711WN,1111,MCI,MDW,0910,0942,1035,1107,0,,32,32,85
2024-01-19,WN,N711WN,1112,MDW,STL,1105,1122,1210,1227,0,,17,17,65
2024-01-19,WN,N711WN,1113,STL,MDW,1240,1310,1345,1415,0,,30,30,65
2024-01-19,WN,N711WN,1114,MDW,BNA,1415,1415,1535,1535,0,,0,0,80
2024-01-19,WN,N711WN,1115,BNA,MDW,1605,1605,1725,1725,0,,0,0,80
2024-01-19,WN,N712WN,1120,MDW,DEN,0700,0709,0920,0929,0,,9,9,140
2024-01-19,WN,N712WN,1121,DEN,MDW,0950,1021,1210,1241,0,,31,31,140
2024-01-19,WN,N712WN,1122,MDW,MCI,1240,1253,1405,1418,0,,13,13,85
2024-01-19,WN,N712WN,1123,MCI,MDW,1435,1435,1600,1600,0,,0,0,85
2024-01-19,WN,N712WN,1124,MDW,BNA,1630,1700,1750,1820,0,,30,30,80
2024-01-19,WN,N712WN,1125,BNA,MDW,1820,1820,1940,1940,0,,0,0,80
2024-01-19,WN,N713WN,1130,MDW,DAL,0530,0601,0720,0751,0,,31,31,110
2024-01-19,WN,N713WN,1131,DAL,MDW,0750,0750,0940,0940,0,,0,0,110
2024-01-19,WN,N713WN,1132,MDW,DAL,1010,1010,1200,1200,0,,0,0,110
2024-01-19,WN,N713WN,1133,DAL,MDW,1230,1251,1420,1441,0,,21,21,110
2024-01-19,WN,N713WN,1134,MDW,DAL,1450,1508,1640,1658,0,,18,18,110
2024-01-19,WN,N713WN,1135,DAL,MDW,1710,1710,1900,1900,0,,0,0,110
2024-01-19,WN,N714WN,1140,MDW,PHX,0615,0615,0930,0930,0,,0,0,195
2024-01-19,WN,N714WN,1141,PHX,MDW,1000,1018,1315,1333,0,,18,18,195
2024-01-19,WN,N714WN,1142,MDW,BNA,1345,1345,1505,1505,0,,0,0,80
2024-01-19,WN,N714WN,1143,BNA,MDW,1535,1546,1655,1706,0,,11,11,80
2024-01-19,WN,N714WN,1144,MDW,DEN,1725,1725,1945,1945,0,,0,0,140
2024-01-19,WN,N714WN,1145,DEN,MDW,2015,2102,2235,2322,0,,47,47,140
2024-01-19,WN,N715WN,1150,MDW,PHX,0530,0533,0845,0848,0,,3,3,195
2024-01-19,WN,N715WN,1151,PHX,MDW,0915,0933,1230,1248,0,,18,18,195
2024-01-19,WN,N715WN,1152,MDW,STL,1300,1300,1405,1405,0,,0,0,65
2024-01-19,WN,N715WN,1153,STL,MDW,1435,1450,1540,1555,0,,15,15,65
2024-01-19,WN,N715WN,1154,MDW,LAS,1610,1610,1935,1935,0,,0,0,205
2024-01-19,WN,N715WN,1155,LAS,MDW,2005,2005,2330,2330,0,,0,0,205
2024-01-19,WN,N716WN,1160,MDW,ATL,0700,0700,0845,0845,0,,0,0,105
2024-01-19,WN,N716WN,1161,ATL,MDW,0915,0933,1100,1118,0,,18,18,105
2024-01-19,WN,N716WN,1162,MDW,MCI,1130,1130,1255,1255,0,,0,0,85
2024-01-19,WN,N716WN,1163,MCI,MDW,1325,1325,1450,1450,0,,0,0,85
2024-01-19,WN,N716WN,1164,MDW,LAS,1520,1539,1845,1904,0,,19,19,205
2024-01-19,WN,N716WN,1165,LAS,MDW,1915,1915,2240,2240,0,,0,0,205
2024-01-19,WN,N717WN,1170,MDW,LAS,0615,0640,0940,1005,0,,25,25,205
2024-01-19,WN,N717WN,1171,LAS,MDW,1010,1012,1335,1337,0,,2,2,205
2024-01-19,WN,N717WN,1172,MDW,MCI,1405,1405,1530,1530,0,,0,0,85
2024-01-19,WN,N717WN,1173,MCI,MDW,1600,1639,1725,1804,0,,39,39,85
2024-01-19,WN,N717WN,1174,MDW,ATL,1755,1814,1940,1959,0,,19,19,105
2024-01-19,WN,N717WN,1175,ATL,MDW,2010,2046,2155,2231,0,,36,36,105
2024-01-19,WN,N718WN,1180,MDW,DAL,0530,0610,0720,0800,0,,40,40,110
2024-01-19,WN,N718WN,1181,DAL,MDW,0750,0831,0940,1021,0,,41,41,110
2024-01-19,WN,N718WN,1182,MDW,DAL,1010,1028,1200,1218,0,,18,18,110
2024-01-19,WN,N718WN,1183,DAL,MDW,1230,1230,1420,1420,0,,0,0,110
2024-01-19,WN,N718WN,1184,MDW,BNA,1450,1454,1610,1614,0,,4,4,80
2024-01-19,WN,N718WN,1185,BNA,MDW,1640,1640,1800,1800,0,,0,0,80
2024-01-19,WN,N719WN,1190,MDW,ATL,0545,0551,0730,0736,0,,6,6,105
2024-01-19,WN,N719WN,1191,ATL,MDW,0800,0802,0945,0947,0,,2,2,105
2024-01-19,WN,N719WN,1192,MDW,ATL,1015,1015,1200,1200,0,,0,0,105
2024-01-19,WN,N719WN,1193,ATL,MDW,1230,1252,1415,1437,0,,22,22,105
2024-01-19,WN,N719WN,1194,MDW,BNA,1445,1503,1605,1623,0,,18,18,80
2024-01-19,WN,N719WN,1195,BNA,MDW,1635,1701,1755,1821,0,,26,26,80
2024-01-19,WN,N720WN,1200,MDW,STL,0630,0705,0735,0810,0,,35,35,65
2024-01-19,WN,N720WN,1201,STL,MDW,0805,0805,0910,0910,0,,0,0,65
2024-01-19,WN,N720WN,1202,MDW,STL,0940,0949,1045,1054,0,,9,9,65
2024-01-19,WN,N720WN,1203,STL,MDW,1115,1115,1220,1220,0,,0,0,65
2024-01-19,WN,N720WN,1204,MDW,DEN,1250,1250,1510,1510,0,,0,0,140
2024-01-19,WN,N720WN,1205,DEN,MDW,1540,1540,1800,1800,0,,0,0,140
2024-01-19,WN,N721WN,1210,MDW,STL,0715,0715,0820,0820,0,,0,0,65
2024-01-19,WN,N721WN,1211,STL,MDW,0850,0904,0955,1009,0,,14,14,65
2024-01-19,WN,N721WN,1212,MDW,LAS,1025,1101,1350,1426,0,,36,36,205
2024-01-19,WN,N721WN,1213,LAS,MDW,1420,1438,1745,1803,0,,18,18,205
2024-01-19,WN,N721WN,1214,MDW,ATL,1815,1833,2000,2018,0,,18,18,105
2024-01-19,WN,N721WN,1215,ATL,MDW,2030,2030,2215,2215,0,,0,0,105
2024-01-20,WN,N700WN,1000,MDW,ATL,0545,0627,0730,0812,0,,42,42,105
2024-01-20,WN,N700WN,1001,ATL,MDW,0800,0800,0945,0945,0,,0,0,105
2024-01-20,WN,N700WN,1002,MDW,PHX,1015,1025,1330,1340,0,,10,10,195
2024-01-20,WN,N700WN,1003,PHX,MDW,1400,1434,1715,1749,0,,34,34,195
2024-01-20,WN,N700WN,1004,MDW,BNA,1745,1745,1905,1905,0,,0,0,80
2024-01-20,WN,N700WN,1005,BNA,MDW,1935,1950,2055,2110,0,,15,15,80
2024-01-20,WN,N701WN,1010,MDW,DAL,0530,0555,0720,0745,0,,25,25,110
2024-01-20,WN,N701WN,1011,DAL,MDW,0750,0824,0940,1014,0,,34,34,110
2024-01-20,WN,N701WN,1012,MDW,ATL,1010,1052,1155,1237,0,,42,42,105
2024-01-20,WN,N701WN,1013,ATL,MDW,1225,1227,1410,1412,0,,2,2,105
2024-01-20,WN,N701WN,1014,MDW,PHX,1440,1512,1755,1827,0,,32,32,195
2024-01-20,WN,N701WN,1015,PHX,MDW,1825,1900,2140,2215,0,,35,35,195
2024-01-20,WN,N702WN,1020,MDW,DAL,0700,0707,0850,0857,0,,7,7,110
2024-01-20,WN,N702WN,1021,DAL,MDW,0920,0920,1110,1110,0,,0,0,110
2024-01-20,WN,N702WN,1022,MDW,DEN,1140,1140,1400,1400,0,,0,0,140
2024-01-20,WN,N702WN,1023,DEN,MDW,1430,1455,1650,1715,0,,25,25,140
2024-01-20,WN,N702WN,1024,MDW,STL,1720,1728,1825,1833,0,,8,8,65
2024-01-20,WN,N702WN,1025,STL,MDW,1855,1935,2000,2040,0,,40,40,65
2024-01-20,WN,N703WN,1030,MDW,ATL,0715,0810,0900,0955,0,,55,55,105
2024-01-20,WN,N703WN,1031,ATL,MDW,0930,0951,1115,1136,0,,21,21,105
2024-01-20,WN,N703WN,1032,MDW,BNA,1145,1149,1305,1309,0,,4,4,80
2024-01-20,WN,N703WN,1033,BNA,MDW,1335,1335,1455,1455,0,,0,0,80
2024-01-20,WN,N703WN,1034,MDW,BNA,1525,1544,1645,1704,0,,19,19,80
2024-01-20,WN,N703WN,1035,BNA,MDW,1715,1806,1835,1926,0,,51,51,80
2024-01-20,WN,N704WN,1040,MDW,STL,0615,0653,0720,0758,0,,38,38,65
2024-01-20,WN,N704WN,1041,STL,MDW,0750,0805,0855,0910,0,,15,15,65
2024-01-20,WN,N704WN,1042,MDW,MCI,0925,0925,1050,1050,0,,0,0,85
2024-01-20,WN,N704WN,1043,MCI,MDW,1120,1144,1245,1309,0,,24,24,85
2024-01-20,WN,N704WN,1044,MDW,ATL,1315,1315,1500,1500,0,,0,0,105
2024-01-20,WN,N704WN,1045,ATL,MDW,1530,1530,1715,1715,0,,0,0,105
2024-01-20,WN,N705WN,1050,MDW,ATL,0615,0629,0800,0814,0,,14,14,105
2024-01-20,WN,N705WN,1051,ATL,MDW,0830,0910,1015,1055,0,,40,40,105
2024-01-20,WN,N705WN,1052,MDW,PHX,1045,1137,1400,1452,0,,52,52,195
2024-01-20,WN,N705WN,1053,PHX,MDW,1430,1445,1745,1800,0,,15,15,195
2024-01-20,WN,N705WN,1054,MDW,PHX,1815,1815,2130,2130,0,,0,0,195
2024-01-20,WN,N705WN,1055,PHX,MDW,2200,2226,0115,0141,0,,26,26,195
2024-01-20,WN,N706WN,1060,MDW,BNA,0545,0628,0705,0748,0,,43,43,80
2024-01-20,WN,N706WN,1061,BNA,MDW,0735,0755,0855,0915,0,,20,20,80
2024-01-20,WN,N706WN,1062,MDW,LAS,0925,0952,1250,1317,0,,27,27,205
2024-01-20,WN,N706WN,1063,LAS,MDW,1320,1353,1645,1718,0,,33,33,205
2024-01-20,WN,N706WN,1064,MDW,ATL,1715,1721,1900,1906,0,,6,6,105
2024-01-20,WN,N706WN,1065,ATL,MDW,1930,1936,2115,2121,0,,6,6,105
2024-01-20,WN,N707WN,1070,MDW,LAS,0545,0545,0910,0910,0,,0,0,205
2024-01-20,WN,N707WN,1071,LAS,MDW,0940,0955,1305,1320,0,,15,15,205
2024-01-20,WN,N707WN,1072,MDW,DEN,1335,1352,1555,1612,0,,17,17,140
2024-01-20,WN,N707WN,1073,DEN,MDW,1625,1625,1845,1845,0,,0,0,140
2024-01-20,WN,N707WN,1074,MDW,DEN,1915,1955,2135,2215,0,,40,40,140
2024-01-20,WN,N707WN,1075,DEN,MDW,2205,2223,0025,0043,0,,18,18,140
2024-01-20,WN,N708WN,1080,MDW,ATL,0615,0647,0800,0832,0,,32,32,105
2024-01-20,WN,N708WN,1081,ATL,MDW,0830,0830,1015,1015,0,,0,0,105
2024-01-20,WN,N708WN,1082,MDW,MCI,1045,1045,1210,1210,0,,0,0,85
2024-01-20,WN,N708WN,1083,MCI,MDW,1240,1252,1405,1417,0,,12,12,85
2024-01-20,WN,N708WN,1084,MDW,STL,1435,1435,1540,1540,0,,0,0,65
2024-01-20,WN,N708WN,1085,STL,MDW,1610,1628,1715,1733,0,,18,18,65
2024-01-20,WN,N709WN,1090,MDW,PHX,0700,0700,1015,1015,0,,0,0,195
2024-01-20,WN,N709WN,1091,PHX,MDW,1045,1045,1400,1400,0,,0,0,195
2024-01-20,WN,N709WN,1092,MDW,DEN,1430,1435,1650,1655,0,,5,5,140
2024-01-20,WN,N709WN,1093,DEN,MDW,1720,1734,1940,1954,0,,14,14,140
2024-01-20,WN,N709WN,1094,MDW,PHX,2010,2035,2325,2350,0,,25,25,195
2024-01-20,WN,N709WN,1095,PHX,MDW,2355,2355,0310,0310,0,,0,0,195
2024-01-20,WN,N710WN,1100,MDW,DAL,0600,0609,0750,0759,0,,9,9,110
2024-01-20,WN,N710WN,1101,DAL,MDW,0820,0904,1010,1054,0,,44,44,110
2024-01-20,WN,N710WN,1102,MDW,STL,1040,1055,1145,1200,0,,15,15,65
2024-01-20,WN,N710WN,1103,STL,MDW,1215,1215,1320,1320,0,,0,0,65
2024-01-20,WN,N710WN,1104,MDW,PHX,1350,1415,1705,1730,0,,25,25,195
2024-01-20,WN,N710WN,1105,PHX,MDW,1735,1752,2050,2107,0,,17,17,195
2024-01-20,WN,N711WN,1110,MDW,LAS,0700,0720,1025,1045,0,,20,20,205
2024-01-20,WN,N711WN,1111,LAS,MDW,1055,1101,1420,1426,0,,6,6,205
2024-01-20,WN,N711WN,1112,MDW,DAL,1450,1453,1640,1643,0,,3,3,110
2024-01-20,WN,N711WN,1113,DAL,MDW,1710,1726,1900,1916,0,,16,16,110
2024-01-20,WN,N711WN,1114,MDW,LAS,1930,2001,2255,2326,0,,31,31,205
2024-01-20,WN,N711WN,1115,LAS,MDW,2325,2353,0250,0318,0,,28,28,205
2024-01-20,WN,N712WN,1120,MDW,DEN,0615,0615,0835,0835,0,,0,0,140
2024-01-20,WN,N712WN,1121,DEN,MDW,0905,0940,1125,1200,0,,35,35,140
2024-01-20,WN,N712WN,1122,MDW,BNA,1155,1239,1315,1359,0,,44,44,80
2024-01-20,WN,N712WN,1123,BNA,MDW,1345,1354,1505,1514,0,,9,9,80
2024-01-20,WN,N712WN,1124,MDW,ATL,1535,1615,1720,1800,0,,40,40,105
2024-01-20,WN,N712WN,1125,ATL,MDW,1750,1857,1935,2042,0,,67,67,105
2024-01-20,WN,N713WN,1130,MDW,STL,0600,0600,0705,0705,0,,0,0,65
2024-01-20,WN,N713WN,1131,STL,MDW,0735,0818,0840,0923,0,,43,43,65
2024-01-20,WN,N713WN,1132,MDW,BNA,0910,0910,1030,1030,0,,0,0,80
2024-01-20,WN,N713WN,1133,BNA,MDW,1100,1106,1220,1226,0,,6,6,80
2024-01-20,WN,N713WN,1134,MDW,STL,1250,1303,1355,1408,0,,13,13,65
2024-01-20,WN,N713WN,1135,STL,MDW,1425,1429,1530,1534,0,,4,4,65
2024-01-20,WN,N714WN,1140,MDW,ATL,0630,0630,0815,0815,0,,0,0,105
2024-01-20,WN,N714WN,1141,ATL,MDW,0845,0845,1030,1030,0,,0,0,105
2024-01-20,WN,N714WN,1142,MDW,DEN,1100,1127,1320,1347,0,,27,27,140
2024-01-20,WN,N714WN,1143,DEN,MDW,1350,1412,1610,1632,0,,22,22,140
2024-01-20,WN,N714WN,1144,MDW,ATL,1640,,1825,,1,A,,,105
2024-01-20,WN,N714WN,1145,ATL,MDW,1855,1855,2040,2040,0,,0,0,105
2024-01-20,WN,N715WN,1150,MDW,LAS,0530,0530,0855,0855,0,,0,0,205
2024-01-20,WN,N715WN,1151,LAS,MDW,0925,1009,1250,1334,0,,44,44,205
2024-01-20,WN,N715WN,1152,MDW,ATL,1320,1320,1505,1505,0,,0,0,105
2024-01-20,WN,N715WN,1153,ATL,MDW,1535,1538,1720,1723,0,,3,3,105
2024-01-20,WN,N715WN,1154,MDW,BNA,1750,1750,1910,1910,0,,0,0,80
2024-01-20,WN,N715WN,1155,BNA,MDW,1940,1940,2100,2100,0,,0,0,80
2024-01-20,WN,N716WN,1160,MDW,DEN,0630,0644,0850,0904,0,,14,14,140
2024-01-20,WN,N716WN,1161,DEN,MDW,0920,0920,1140,1140,0,,0,0,140
2024-01-20,WN,N716WN,1162,MDW,DEN,1210,1213,1430,1433,0,,3,3,140
2024-01-20,WN,N716WN,1163,DEN,MDW,1500,1526,1720,1746,0,,26,26,140
2024-01-20,WN,N716WN,1164,MDW,MCI,1750,1824,1915,1949,0,,34,34,85
2024-01-20,WN,N716WN,1165,MCI,MDW,1945,2014,2110,2139,0,,29,29,85
2024-01-20,WN,N717WN,1170,MDW,PHX,0545,0545,0900,0900,0,,0,0,195
2024-01-20,WN,N717WN,1171,PHX,MDW,0930,0934,1245,1249,0,,4,4,195
2024-01-20,WN,N717WN,1172,MDW,STL,1315,1322,1420,1427,0,,7,7,65
2024-01-20,WN,N717WN,1173,STL,MDW,1450,1450,1555,1555,0,,0,0,65
2024-01-20,WN,N717WN,1174,MDW,STL,1625,1637,1730,1742,0,,12,12,65
2024-01-20,WN,N717WN,1175,STL,MDW,1800,1800,1905,1905,0,,0,0,65
2024-01-20,WN,N718WN,1180,MDW,LAS,0530,0631,0855,0956,0,,61,61,205
2024-01-20,WN,N718WN,1181,LAS,MDW,0925,0925,1250,1250,0,,0,0,205
2024-01-20,WN,N718WN,1182,MDW,LAS,1320,1320,1645,1645,0,,0,0,205
2024-01-20,WN,N718WN,1183,LAS,MDW,1715,1753,2040,2118,0,,38,38,205
2024-01-20,WN,N718WN,1184,MDW,LAS,2110,2148,0035,0113,0,,38,38,205
2024-01-20,WN,N718WN,1185,LAS,MDW,0105,0105,0430,0430,0,,0,0,205
2024-01-20,WN,N719WN,1190,MDW,MCI,0530,0530,0655,0655,0,,0,0,85
2024-01-20,WN,N719WN,1191,MCI,MDW,0725,0725,0850,0850,0,,0,0,85
2024-01-20,WN,N719WN,1192,MDW,MCI,0920,1007,1045,1132,0,,47,47,85
2024-01-20,WN,N719WN,1193,MCI,MDW,1115,1115,1240,1240,0,,0,0,85
2024-01-20,WN,N719WN,1194,MDW,MCI,1310,1332,1435,1457,0,,22,22,85
2024-01-20,WN,N719WN,1195,MCI,MDW,1505,1505,1630,1630,0,,0,0,85
2024-01-20,WN,N720WN,1200,MDW,MCI,0600,0628,0725,0753,0,,28,28,85
2024-01-20,WN,N720WN,1201,MCI,MDW,0755,0819,0920,0944,0,,24,24,85
2024-01-20,WN,N720WN,1202,MDW,BNA,0950,1013,1110,1133,0,,23,23,80
2024-01-20,WN,N720WN,1203,BNA,MDW,1140,1140,1300,1300,0,,0,0,80
2024-01-20,WN,N720WN,1204,MDW,STL,1330,1330,1435,1435,0,,0,0,65
2024-01-20,WN,N720WN,1205,STL,MDW,1505,1505,1610,1610,0,,0,0,65
2024-01-20,WN,N721WN,1210,MDW,STL,0545,0600,0650,0705,0,,15,15,65
2024-01-20,WN,N721WN,1211,STL,MDW,0720,0721,0825,0826,0,,1,1,65
2024-01-20,WN,N721WN,1212,MDW,PHX,0855,0906,1210,1221,0,,11,11,195
2024-01-20,WN,N721WN,1213,PHX,MDW,1240,1305,1555,1620,0,,25,25,195
2024-01-20,WN,N721WN,1214,MDW,PHX,1625,1636,1940,1951,0,,11,11,195
2024-01-20,WN,N721WN,1215,PHX,MDW,2010,2030,2325,2345,0,,20,20,195
2024-01-21,WN,N700WN,1000,MDW,BNA,0545,0545,0705,0705,0,,0,0,80
2024-01-21,WN,N700WN,1001,BNA,MDW,0735,0735,0855,0855,0,,0,0,80
2024-01-21,WN,N700WN,1002,MDW,STL,0925,1016,1030,1121,0,,51,51,65
2024-01-21,WN,N700WN,1003,STL,MDW,1100,1100,1205,1205,0,,0,0,65
2024-01-21,WN,N700WN,1004,MDW,PHX,1235,1235,1550,1550,0,,0,0,195
2024-01-21,WN,N700WN,1005,PHX,MDW,1620,1620,1935,1935,0,,0,0,195
2024-01-21,WN,N701WN,1010,MDW,PHX,0645,0646,1000,1001,0,,1,1,195
2024-01-21,WN,N701WN,1011,PHX,MDW,1030,1035,1345,1350,0,,5,5,195
2024-01-21,WN,N701WN,1012,MDW,STL,1415,1420,1520,1525,0,,5,5,65
2024-01-21,WN,N701WN,1013,STL,MDW,1550,1554,1655,1659,0,,4,4,65
2024-01-21,WN,N701WN,1014,MDW,ATL,1725,1839,1910,2024,0,,74,74,105
2024-01-21,WN,N701WN,1015,ATL,MDW,1940,1940,2125,2125,0,,0,0,105
2024-01-21,WN,N702WN,1020,MDW,STL,0630,0630,0735,0735,0,,0,0,65
2024-01-21,WN,N702WN,1021,STL,MDW,0805,0805,0910,0910,0,,0,0,65
2024-01-21,WN,N702WN,1022,MDW,MCI,0940,0940,1105,1105,0,,0,0,85
2024-01-21,WN,N702WN,1023,MCI,MDW,1135,1151,1300,1316,0,,16,16,85
2024-01-21,WN,N702WN,1024,MDW,ATL,1330,1400,1515,1545,0,,30,30,105
2024-01-21,WN,N702WN,1025,ATL,MDW,1545,1553,1730,1738,0,,8,8,105
2024-01-21,WN,N703WN,1030,MDW,STL,0645,0733,0750,0838,0,,48,48,65
2024-01-21,WN,N703WN,1031,STL,MDW,0820,0822,0925,0927,0,,2,2,65
2024-01-21,WN,N703WN,1032,MDW,DAL,0955,0955,1145,1145,0,,0,0,110
2024-01-21,WN,N703WN,1033,DAL,MDW,1215,1220,1405,1410,0,,5,5,110
2024-01-21,WN,N703WN,1034,MDW,LAS,1435,1500,1800,1825,0,,25,25,205
2024-01-21,WN,N703WN,1035,LAS,MDW,1830,1913,2155,2238,0,,43,43,205
2024-01-21,WN,N704WN,1040,MDW,DEN,0530,0543,0750,0803,0,,13,13,140
2024-01-21,WN,N704WN,1041,DEN,MDW,0820,0846,1040,1106,0,,26,26,140
2024-01-21,WN,N704WN,1042,MDW,MCI,1110,1144,1235,1309,0,,34,34,85
2024-01-21,WN,N704WN,1043,MCI,MDW,1305,1305,1430,1430,0,,0,0,85
2024-01-21,WN,N704WN,1044,MDW,PHX,1500,1500,1815,1815,0,,0,0,195
2024-01-21,WN,N704WN,1045,PHX,MDW,1845,1922,2200,2237,0,,37,37,195
2024-01-21,WN,N705WN,1050,MDW,ATL,0545,0559,0730,0744,0,,14,14,105
2024-01-21,WN,N705WN,1051,ATL,MDW,0800,0819,0945,1004,0,,19,19,105
2024-01-21,WN,N705WN,1052,MDW,LAS,1015,1020,1340,1345,0,,5,5,205
2024-01-21,WN,N705WN,1053,LAS,MDW,1410,1413,1735,1738,0,,3,3,205
2024-01-21,WN,N705WN,1054,MDW,LAS,1805,1805,2130,2130,0,,0,0,205
2024-01-21,WN,N705WN,1055,LAS,MDW,2200,2209,0125,0134,0,,9,9,205
2024-01-21,WN,N706WN,1060,MDW,DEN,0630,0639,0850,0859,0,,9,9,140
2024-01-21,WN,N706WN,1061,DEN,MDW,0920,0946,1140,1206,0,,26,26,140
2024-01-21,WN,N706WN,1062,MDW,PHX,1210,1216,1525,1531,0,,6,6,195
2024-01-21,WN,N706WN,1063,PHX,MDW,1555,1617,1910,1932,0,,22,22,195
2024-01-21,WN,N706WN,1064,MDW,ATL,1940,2003,2125,2148,0,,23,23,105
2024-01-21,WN,N706WN,1065,ATL,MDW,2155,2222,2340,0007,0,,27,27,105
2024-01-21,WN,N707WN,1070,MDW,MCI,0545,0603,0710,0728,0,,18,18,85
2024-01-21,WN,N707WN,1071,MCI,MDW,0740,0742,0905,0907,0,,2,2,85
2024-01-21,WN,N707WN,1072,MDW,MCI,0935,0953,1100,1118,0,,18,18,85
2024-01-21,WN,N707WN,1073,MCI,MDW,1130,1137,1255,1302,0,,7,7,85
2024-01-21,WN,N707WN,1074,MDW,DAL,1325,1325,1515,1515,0,,0,0,110
2024-01-21,WN,N707WN,1075,DAL,MDW,1545,1552,1735,1742,0,,7,7,110
2024-01-21,WN,N708WN,1080,MDW,PHX,0700,0700,1015,1015,0,,0,0,195
2024-01-21,WN,N708WN,1081,PHX,MDW,1045,1108,1400,1423,0,,23,23,195
2024-01-21,WN,N708WN,1082,MDW,STL,1430,1430,1535,1535,0,,0,0,65
2024-01-21,WN,N708WN,1083,STL,MDW,1605,1655,1710,1800,0,,50,50,65
2024-01-21,WN,N708WN,1084,MDW,ATL,1740,1748,1925,1933,0,,8,8,105
2024-01-21,WN,N708WN,1085,ATL,MDW,1955,1959,2140,2144,0,,4,4,105
2024-01-21,WN,N709WN,1090,MDW,DAL,0715,0715,0905,0905,0,,0,0,110
2024-01-21,WN,N709WN,1091,DAL,MDW,0935,0935,1125,1125,0,,0,0,110
2024-01-21,WN,N709WN,1092,MDW,PHX,1155,1215,1510,1530,0,,20,20,195
2024-01-21,WN,N709WN,1093,PHX,MDW,1540,1540,1855,1855,0,,0,0,195
2024-01-21,WN,N709WN,1094,MDW,ATL,1925,1951,2110,2136,0,,26,26,105
2024-01-21,WN,N709WN,1095,ATL,MDW,2140,2203,2325,2348,0,,23,23,105
2024-01-21,WN,N710WN,1100,MDW,STL,0600,0600,0705,0705,0,,0,0,65
2024-01-21,WN,N710WN,1101,STL,MDW,0735,0735,0840,0840,0,,0,0,65
2024-01-21,WN,N710WN,1102,MDW,DEN,0910,0940,1130,1200,0,,30,30,140
